userId,displayName,userUrl,joinDate,joinTime,comp_tier,dataset_tier,notebook_tier,discuss_tier,final_tier,comp_currentRanking,dataset_currentRanking,notebook_currentRanking,discuss_currentRanking,comp_points,dataset_points,notebook_points,discuss_points,comp_GoldMedals,comp_SilverMedals,comp_BronzeMedals,dataset_GoldMedals,dataset_SilverMedals,dataset_BronzeMedals,notebook_GoldMedals,notebook_SilverMedals,notebook_BronzeMedals,discuss_GoldMedals,discuss_SilverMedals,discuss_BronzeMedals
30885,Emmanuel Prat,/emmanuelp,03-02-2012,48:22.6,3,Unranked,Unranked,Unranked,3,9772,Unranked,Unranked,Unranked,13,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
42129,BonneNuit,/bonnenuit,04-05-2012,13:51.7,3,Unranked,Unranked,Unranked,3,9773,Unranked,Unranked,Unranked,13,Unranked,Unranked,Unranked,1,1,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
42414,rj,/rj42414,08-05-2012,54:02.9,3,Unranked,Unranked,Unranked,3,9774,Unranked,Unranked,Unranked,13,Unranked,Unranked,Unranked,1,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
43648,Weidong Yang,/weidongyang,22-05-2012,22:44.0,3,Unranked,Unranked,Unranked,3,9775,Unranked,Unranked,Unranked,13,Unranked,Unranked,Unranked,1,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
43886,negocylg,/negocylg,24-05-2012,18:08.6,2,Unranked,Unranked,Unranked,2,9776,Unranked,Unranked,Unranked,13,Unranked,Unranked,Unranked,1,1,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
44126,aysonje,/aysonje,28-05-2012,13:53.1,3,Unranked,Unranked,Unranked,3,9777,Unranked,Unranked,Unranked,13,Unranked,Unranked,Unranked,1,0,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
46459,dxyz,/dxyz46459,12-06-2012,45:37.5,2,Unranked,Unranked,Unranked,2,9778,Unranked,Unranked,Unranked,13,Unranked,Unranked,Unranked,1,2,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
48543,swolf,/sewolf,30-06-2012,40:54.2,3,Unranked,Unranked,Unranked,3,9779,Unranked,Unranked,Unranked,13,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
62012,Black,/black1,08-10-2012,57:44.6,3,Unranked,Unranked,Unranked,3,9780,Unranked,Unranked,Unranked,13,Unranked,Unranked,Unranked,0,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
70359,Radom Radom,/radomradom1,21-11-2012,16:33:03,3,Unranked,Unranked,Unranked,3,9781,Unranked,Unranked,Unranked,13,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
80518,Luciano Cabrera,/lucianocabrera,14-01-2013,04:40.2,3,Unranked,Unranked,Unranked,3,9782,Unranked,Unranked,Unranked,13,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
92351,RightLeft,/rightleft,30-03-2013,06:00.9,3,Unranked,Unranked,Unranked,3,9783,Unranked,Unranked,Unranked,13,Unranked,Unranked,Unranked,0,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
99856,doru,/doru99856,07-05-2013,40:59.6,3,Unranked,Unranked,Unranked,3,9784,Unranked,Unranked,Unranked,13,Unranked,Unranked,Unranked,0,2,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
128954,crime_scene,/seemslegit,28-09-2013,05:30.7,3,Unranked,Unranked,Unranked,3,9785,Unranked,Unranked,Unranked,13,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
161361,K. Wu,/kevinwu103,01-02-2014,20:18.9,3,Unranked,Unranked,Unranked,3,9786,Unranked,Unranked,Unranked,13,Unranked,Unranked,Unranked,1,0,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
171203,oxfordcomma,/oxfordcomma,04-03-2014,57:10.6,3,Unranked,Unranked,Unranked,3,9787,Unranked,Unranked,Unranked,13,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
361353,Leonard,/luan42,01-06-2015,22:57.5,3,Unranked,Unranked,Unranked,3,9788,Unranked,Unranked,Unranked,13,Unranked,Unranked,Unranked,0,2,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
366353,Danny,/dheinrich,10-06-2015,17:46.4,3,Unranked,Unranked,Unranked,3,9789,Unranked,Unranked,Unranked,13,Unranked,Unranked,Unranked,0,2,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
4957,Marius,/aristotle137,19-12-2010,20:57:00,3,Unranked,Unranked,Unranked,3,9790,Unranked,Unranked,Unranked,12,Unranked,Unranked,Unranked,1,0,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
11321,Drrr,/drrr11321,23-05-2011,09:14.0,3,Unranked,Unranked,Unranked,3,9791,Unranked,Unranked,Unranked,12,Unranked,Unranked,Unranked,0,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
13558,Bhoomi,/bhoomi,22-07-2011,23:32.4,3,Unranked,Unranked,Unranked,3,9792,Unranked,Unranked,Unranked,12,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
14212,lily,/lily14212,07-08-2011,40:04.1,2,Unranked,Unranked,Unranked,2,9793,Unranked,Unranked,Unranked,12,Unranked,Unranked,Unranked,1,1,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
14741,MATO,/matoma,17-08-2011,34:50.5,3,Unranked,Unranked,Unranked,3,9794,Unranked,Unranked,Unranked,12,Unranked,Unranked,Unranked,0,2,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
19244,Faruk Ahmed,/farukahmed,25-10-2011,02:36.6,3,Unranked,Unranked,Unranked,3,9795,Unranked,Unranked,Unranked,12,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
24013,Ben Haley,/benjaminhaley,20-11-2011,31:49.2,3,Unranked,Unranked,Unranked,3,9796,Unranked,Unranked,Unranked,12,Unranked,Unranked,Unranked,0,2,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
34854,John Carter,/johncarter,10-03-2012,13:44.6,3,Unranked,Unranked,Unranked,3,9797,Unranked,Unranked,Unranked,12,Unranked,Unranked,Unranked,0,2,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
41822,lamkelf,/lamkelf,01-05-2012,44:10.6,3,Unranked,Unranked,Unranked,3,9798,Unranked,Unranked,Unranked,12,Unranked,Unranked,Unranked,0,1,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
42997,CuckooKernel,/cuckookernel,14-05-2012,06:41.6,3,Unranked,Unranked,Unranked,3,9799,Unranked,Unranked,Unranked,12,Unranked,Unranked,Unranked,0,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
43172,wgwang,/wgwang,16-05-2012,26:10.2,3,Unranked,Unranked,Unranked,3,9800,Unranked,Unranked,Unranked,12,Unranked,Unranked,Unranked,1,0,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
43709,Stein,/stein43709,22-05-2012,22:51.3,3,Unranked,Unranked,Unranked,3,9801,Unranked,Unranked,Unranked,12,Unranked,Unranked,Unranked,0,1,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
46924,zzol,/alexzpoles,16-06-2012,23:51.6,3,Unranked,Unranked,Unranked,3,9802,Unranked,Unranked,Unranked,12,Unranked,Unranked,Unranked,0,2,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
67341,Data_Sensei,/kraggle,03-11-2012,26:32.3,3,Unranked,Unranked,Unranked,3,9803,Unranked,Unranked,Unranked,12,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
78861,AlexT,/alextk,04-01-2013,44:19.4,3,Unranked,Unranked,Unranked,3,9804,Unranked,Unranked,Unranked,12,Unranked,Unranked,Unranked,0,1,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
89272,Péter Elekes,/peterelekes,10-03-2013,16:55.6,3,Unranked,Unranked,Unranked,3,9805,Unranked,Unranked,Unranked,12,Unranked,Unranked,Unranked,0,1,3,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
118591,Adam Wisseman,/adamwisseman,19-08-2013,27:18.7,3,Unranked,Unranked,Unranked,3,9806,Unranked,Unranked,Unranked,12,Unranked,Unranked,Unranked,0,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
160425,Dmitri Ilushin,/specialops,29-01-2014,12:10.7,3,Unranked,Unranked,Unranked,3,9807,Unranked,Unranked,Unranked,12,Unranked,Unranked,Unranked,1,0,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
170446,gutentag,/gutentag,01-03-2014,41:50.8,3,Unranked,Unranked,Unranked,3,9808,Unranked,Unranked,Unranked,12,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
398274,MarianneVitug,/mariannev,10-08-2015,14:05.4,3,Unranked,Unranked,Unranked,3,9809,Unranked,Unranked,Unranked,12,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1631,Marcos Sainz,/marcossainz,03-07-2010,03:51:45,3,Unranked,Unranked,Unranked,3,9810,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
8564,Brian Brechbuhl,/brianbrechbuhl,05-04-2011,07:50.1,3,Unranked,Unranked,Unranked,3,9811,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
12794,Mikhail,/mikhail1,06-07-2011,37:52.8,3,Unranked,Unranked,Unranked,3,9812,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,0,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
12910,pedrolytics,/pedrolytics,09-07-2011,50:35.8,3,Unranked,Unranked,Unranked,3,9813,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
17267,jgor,/jgor17267,22-09-2011,34:52.9,3,Unranked,Unranked,Unranked,3,9814,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
19226,Talha Oz,/tozcss,25-10-2011,27:49.4,3,Unranked,Unranked,Unranked,3,9815,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,1,0,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
28124,ming,/mingxw,30-12-2011,34:08.0,3,Unranked,Unranked,Unranked,3,9816,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
30930,Sajid Zaidi,/sajidzaidi,04-02-2012,34:58.8,2,Unranked,Unranked,Unranked,2,9817,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,1,1,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
33381,lqhl,/qliu52,01-03-2012,18:35.0,3,Unranked,Unranked,Unranked,3,9818,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,1,0,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
33919,DoingKong,/doingkong,04-03-2012,58:46.5,3,Unranked,Unranked,Unranked,3,9819,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,0,2,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
38109,dickoa,/dickoa,06-04-2012,11:13.9,3,Unranked,Unranked,Unranked,3,9820,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
42148,Bill,/wlattner,04-05-2012,55:48.5,3,Unranked,Unranked,Unranked,3,9821,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,0,2,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
44514,thinxer,/thinxer0,01-06-2012,45:03.3,3,Unranked,Unranked,Unranked,3,9822,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,1,1,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
49187,SINGA,/singa49187,06-07-2012,19:04.1,3,Unranked,Unranked,Unranked,3,9823,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
55543,Vitaly Lavrukhin,/lavrukhin,26-08-2012,33:38.8,3,Unranked,Unranked,Unranked,3,9824,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,0,1,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
58568,V94,/vipin211,13-09-2012,20:24.3,3,Unranked,Unranked,Unranked,3,9825,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,0,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
61772,Zico Kolter,/zicokolter,05-10-2012,36:39.9,3,Unranked,Unranked,Unranked,3,9826,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,1,0,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
77161,Thilina Rathnayake,/thilinarathnayake,21-12-2012,27:23.1,3,Unranked,Unranked,Unranked,3,9827,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
90139,Odovad,/odovad,15-03-2013,48:12.6,3,Unranked,Unranked,Unranked,3,9828,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,0,1,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
90808,Miquel Martin,/miquelmartin,20-03-2013,02:33.4,3,Unranked,Unranked,Unranked,3,9829,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,0,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
95647,B. L. Winer,/blwiner,15-04-2013,41:04.9,3,Unranked,Unranked,Unranked,3,9830,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,0,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
101370,Xi Chen,/chenxi17,15-05-2013,50:57.0,3,Unranked,Unranked,Unranked,3,9831,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
118708,rosita,/rosita,20-08-2013,20:43.0,3,Unranked,Unranked,Unranked,3,9832,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
137610,Marco Pashkov,/marcopashkov,30-10-2013,47:40.1,3,Unranked,Unranked,Unranked,3,9833,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,0,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
146679,Pixor,/pixor146679,05-12-2013,11:18.1,3,Unranked,Unranked,Unranked,3,9834,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
166983,Yen.,/yen166983,18-02-2014,19:13.9,3,Unranked,Unranked,Unranked,3,9835,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,0,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
166986,kckuo920248,/kckuo920248,18-02-2014,24:10.3,3,Unranked,Unranked,Unranked,3,9836,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,0,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
166989,Homer,/homerlee,18-02-2014,45:32.0,3,Unranked,Unranked,Unranked,3,9837,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,0,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
166992,galaxy321,/galaxy321,18-02-2014,50:08.6,3,Unranked,Unranked,Unranked,3,9838,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,0,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
166998,psyphh,/psyphh,18-02-2014,08:58.1,3,Unranked,Unranked,Unranked,3,9839,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,0,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
167103,lctsai,/lctsai,18-02-2014,06:07.0,3,Unranked,Unranked,Unranked,3,9840,Unranked,Unranked,Unranked,11,Unranked,Unranked,Unranked,0,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1022,Shrey,/shreyshahi,03-06-2010,19:22:09,3,Unranked,Unranked,Unranked,3,9841,Unranked,Unranked,Unranked,10,Unranked,Unranked,Unranked,0,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
3324,Nick Mirsky,/nickmirsky,19-10-2010,06:36:32,2,Unranked,Unranked,Unranked,2,9842,Unranked,Unranked,Unranked,10,Unranked,Unranked,Unranked,1,2,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
4019,rknz,/rknzml,24-11-2010,22:16:35,3,Unranked,Unranked,Unranked,3,9843,Unranked,Unranked,Unranked,10,Unranked,Unranked,Unranked,0,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
4168,VM,/frandom,27-11-2010,23:53:17,3,Unranked,Unranked,Unranked,3,9844,Unranked,Unranked,Unranked,10,Unranked,Unranked,Unranked,0,2,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
13829,Shreyes,/shreyes,01-08-2011,05:21.6,3,Unranked,Unranked,Unranked,3,9845,Unranked,Unranked,Unranked,10,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
18493,DoubleYou,/ablantr,11-10-2011,10:28.2,3,Unranked,Unranked,Unranked,3,9846,Unranked,Unranked,Unranked,10,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
20309,walkingsparrow,/walkingsparrow,04-11-2011,05:01.3,3,Unranked,Unranked,Unranked,3,9847,Unranked,Unranked,Unranked,10,Unranked,Unranked,Unranked,0,1,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
22913,danlief,/danlief,12-11-2011,23:12.3,3,Unranked,Unranked,Unranked,3,9848,Unranked,Unranked,Unranked,10,Unranked,Unranked,Unranked,0,2,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
27300,Anže Kravanja,/anekravanja,17-12-2011,57:33.9,2,Unranked,Unranked,Unranked,2,9849,Unranked,Unranked,Unranked,10,Unranked,Unranked,Unranked,1,0,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
34343,Jinbo Chen,/jinbochen,06-03-2012,38:20.2,3,Unranked,Unranked,Unranked,3,9850,Unranked,Unranked,Unranked,10,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
37210,Olaf,/olaf37210,29-03-2012,20:25.2,3,Unranked,Unranked,Unranked,3,9851,Unranked,Unranked,Unranked,10,Unranked,Unranked,Unranked,0,2,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
41670,Marcin Kedzierski,/xylen333,30-04-2012,50:44.5,3,Unranked,Unranked,Unranked,3,9852,Unranked,Unranked,Unranked,10,Unranked,Unranked,Unranked,0,2,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
43225,Julian Villaruz,/julianvillaruz0,16-05-2012,29:20.0,3,Unranked,Unranked,Unranked,3,9853,Unranked,Unranked,Unranked,10,Unranked,Unranked,Unranked,1,0,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
45883,Miguel,/miguel2,09-06-2012,06:07.3,2,Unranked,Unranked,Unranked,2,9854,Unranked,Unranked,Unranked,10,Unranked,Unranked,Unranked,1,1,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
49530,raytrace,/raytrace0,09-07-2012,19:54.3,3,Unranked,Unranked,Unranked,3,9855,Unranked,Unranked,Unranked,10,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
50928,ciro,/ccattuto,22-07-2012,54:47.0,3,Unranked,Unranked,Unranked,3,9856,Unranked,Unranked,Unranked,10,Unranked,Unranked,Unranked,0,2,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
56620,Mathadroit,/mathadroit,30-08-2012,52:03.5,3,Unranked,Unranked,Unranked,3,9857,Unranked,Unranked,Unranked,10,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
75815,antoshkaplus,/antoshkaplus,15-12-2012,48:05.7,3,Unranked,Unranked,Unranked,3,9858,Unranked,Unranked,Unranked,10,Unranked,Unranked,Unranked,0,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
80778,kota,/nicolaskodak,16-01-2013,42:10.5,3,Unranked,Unranked,Unranked,3,9859,Unranked,Unranked,Unranked,10,Unranked,Unranked,Unranked,0,3,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
86534,Macky,/macky86534,22-02-2013,33:40.3,3,Unranked,Unranked,Unranked,3,9860,Unranked,Unranked,Unranked,10,Unranked,Unranked,Unranked,0,0,3,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
88942,cacol89,/cacol89,08-03-2013,05:43.1,3,Unranked,Unranked,Unranked,3,9861,Unranked,Unranked,Unranked,10,Unranked,Unranked,Unranked,0,2,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
154284,Antoine,/antoine2,30-12-2013,26:40.8,3,Unranked,Unranked,Unranked,3,9862,Unranked,Unranked,Unranked,10,Unranked,Unranked,Unranked,0,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
182084,jg204,/jg204182084,05-04-2014,23:15.8,3,Unranked,Unranked,Unranked,3,9863,Unranked,Unranked,Unranked,10,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
276045,Gregory Godin,/gregorygodin,27-12-2014,32:25.7,3,Unranked,Unranked,Unranked,3,9864,Unranked,Unranked,Unranked,10,Unranked,Unranked,Unranked,0,0,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
284482,Jojo7,/jojo7284482,22-01-2015,44:13.0,3,Unranked,Unranked,Unranked,3,9865,Unranked,Unranked,Unranked,10,Unranked,Unranked,Unranked,0,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
284885,Cyprien de M.,/cypriendem,23-01-2015,06:53.8,3,Unranked,Unranked,Unranked,3,9866,Unranked,Unranked,Unranked,10,Unranked,Unranked,Unranked,0,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
776,Hugo Jair Escalante,/hugojairescalante,09-05-2010,17:48:59,3,Unranked,Unranked,Unranked,3,9867,Unranked,Unranked,Unranked,9,Unranked,Unranked,Unranked,1,1,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
3059,Tanguy,/tanguy,24-09-2010,16:10:50,3,Unranked,Unranked,Unranked,3,9868,Unranked,Unranked,Unranked,9,Unranked,Unranked,Unranked,1,0,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
